,FaqID,Val,GrpID
2896,122906,4,14
2897,21795,1,14
2898,140757,4,14
2899,66110,4,14
2900,69921,1,14
2901,9536,4,14
2902,20462,4,14
2903,103508,4,14
2904,5945,4,14
2905,33744,4,14
2906,111838,4,14
2907,69934,4,14
2908,98120,4,14
2909,129847,4,14
2910,40402,4,14
2911,104942,1,14
2912,29869,1,14
2913,114557,1,14
2914,3385,1,14
2915,92700,4,14
2916,21301,4,14
2917,108776,4,14
2918,16109,4,14
2919,127032,1,14
2920,132230,1,14
2921,75215,1,14
2922,73674,4,14
2923,58655,4,14
2924,33223,1,14
2925,46384,4,14
2926,131944,4,14
2927,50138,4,14
2928,104425,1,14
2929,17179,1,14
2930,77332,4,14
2931,25313,1,14
2932,45902,4,14
2933,67110,1,14
2934,48940,4,14
2935,5006,4,14
2936,43463,4,14
2937,117998,4,14
2938,84231,3,14
2939,56516,1,14
2940,4846,1,14
2941,48391,1,14
2942,68334,4,14
2943,102914,4,14
2944,13111,4,14
2945,24672,1,14
2946,8687,4,14
2947,74260,4,14
2948,103356,4,14
2949,60163,4,14
2950,8622,4,14
2951,28655,4,14
2952,129971,4,14
2953,3968,2,14
2954,15661,4,14
2955,91231,4,14
2956,131786,4,14
2957,22706,4,14
2958,133857,2,14
2959,130462,4,14
2960,1844,4,14
2961,68556,4,14
2962,37199,1,14
2963,91690,4,14
2964,41447,2,14
2965,84594,1,14
2966,141192,4,14
2967,86668,4,14
2968,114780,4,14
2969,38623,1,14
2970,67600,4,14
2971,91983,2,14
2972,93017,4,14
2973,6472,4,14
2974,56453,4,14
2975,4913,2,14
2976,25397,3,14
2977,35906,4,14
2978,108321,4,14
2979,93601,4,14
2980,43465,4,14
2981,115152,1,14
2982,51347,4,14
2983,112678,4,14
2984,71998,4,14
2985,130592,4,14
2986,5085,4,14
2987,102784,4,14
2988,3718,4,14
2989,53375,4,14
2990,101480,4,14
2991,90008,4,14
2992,86340,1,14
2993,83859,2,14
2994,53433,4,14
2995,73840,4,14
2996,117185,4,14
2997,124758,2,14
2998,121589,4,14
2999,38360,4,14
3000,65169,4,14
3001,5153,2,14
3002,93926,4,14
3003,17580,4,14
3004,40290,4,14
3005,96638,2,14
3006,137615,4,14
3007,35604,4,14
3008,42373,4,14
3009,20797,4,14
3010,80982,4,14
3011,18220,4,14
3012,43331,1,14
3013,35331,4,14
3014,129325,1,14
3015,123134,4,14
3016,106116,4,14
3017,22001,1,14
3018,139664,4,14
3019,37128,4,14
3020,99667,4,14
3021,107752,4,14
3022,8400,3,14
3023,100007,4,14
3024,85507,1,14
3025,96169,4,14
3026,61003,3,14
3027,81007,1,14
3028,98443,4,14
3029,98248,4,14
3030,87696,4,14
3031,70212,1,14
3032,133824,4,14
3033,94525,4,14
3034,21388,4,14
3035,137695,4,14
3036,97197,4,14
3037,140966,4,14
3038,132384,4,14
3039,61236,4,14
3040,133423,1,14
3041,111326,2,14
3042,1725,4,14
3043,136638,4,14
3044,63751,1,14
3045,117793,4,15
3046,22829,4,15
3047,103417,4,15
3048,78252,2,15
3049,128125,4,15
3050,56729,4,15
3051,5709,4,15
3052,120246,1,15
3053,34755,4,15
3054,94564,4,15
3055,108484,4,15
3056,4332,4,15
3057,46543,4,15
3058,47469,4,15
3059,42908,4,15
3060,26319,4,15
3061,93026,4,15
3062,21909,4,15
3063,71080,4,15
3064,110220,2,15
3065,70973,4,15
3066,25308,4,15
3067,128280,4,15
3068,135872,4,15
3069,34309,4,15
3070,97062,4,15
3071,29976,4,15
3072,66636,4,15
3073,78,4,15
3074,68678,4,15
3075,58655,4,15
3076,44881,4,15
3077,112414,4,15
3078,24462,4,15
3079,18721,4,15
3080,134721,4,15
3081,118528,4,15
3082,7338,4,15
3083,103550,4,15
3084,69678,4,15
3085,3967,2,15
3086,48864,4,15
3087,129589,4,15
3088,14590,4,15
3089,14147,4,15
3090,59518,4,15
3091,142145,4,15
3092,17051,4,15
3093,55439,4,15
3094,24701,4,15
3095,69268,4,15
3096,96269,4,15
3097,89012,4,15
3098,88914,4,15
3099,74589,4,15
3100,22201,4,15
3101,127285,4,15
3102,65407,4,15
3103,88564,4,15
3104,108331,4,15
3105,26056,4,15
3106,49791,4,15
3107,91137,4,15
3108,90072,4,15
3109,47294,4,15
3110,38404,4,15
3111,10626,4,15
3112,87977,4,15
3113,136475,4,15
3114,93530,4,15
3115,122157,4,15
3116,86626,4,15
3117,94607,4,15
3118,119107,4,15
3119,53561,4,15
3120,64077,2,15
3121,113862,4,15
3122,129247,4,15
3123,82704,4,15
3124,94173,4,15
3125,94679,2,15
3126,46653,4,15
3127,19459,1,15
3128,61985,4,15
3129,62139,4,15
3130,120406,4,15
3131,49874,4,15
3132,87989,4,15
3133,34462,4,15
3134,20201,4,15
3135,89611,4,15
3136,57199,4,15
3137,81661,4,15
3138,25655,4,15
3139,49564,4,15
3140,13111,4,15
3141,3932,4,15
3142,120272,4,15
3143,45763,4,15
3144,32288,4,15
3145,106314,4,15
3146,31953,4,15
3147,23905,4,15
3148,28459,4,15
3149,8260,4,15
3150,32559,4,15
3151,20504,4,15
3152,18518,4,15
3153,33730,4,15
3154,6042,2,15
3155,137308,4,15
3156,86328,4,15
3157,42750,4,15
3158,138515,4,15
3159,48368,4,15
3160,96818,2,15
3161,130602,4,15
3162,73232,4,15
3163,84562,4,15
3164,131543,4,15
3165,87357,4,15
3166,79150,4,15
3167,9587,4,15
3168,118031,4,15
3169,89772,4,15
3170,58312,4,15
3171,70074,4,15
3172,124486,4,15
3173,5282,4,15
3174,18618,3,15
3175,53424,4,15
3176,94950,4,15
3177,120998,4,15
3178,137031,4,15
3179,113058,4,15
3180,129263,4,15
3181,61706,4,15
3182,17148,4,15
3183,84149,4,15
3184,129197,4,15
3185,84812,4,16
3186,104648,4,16
3187,128278,4,16
3188,83412,4,16
3189,60973,4,16
3190,2495,4,16
3191,59656,4,16
3192,142311,4,16
3193,93314,4,16
3194,85939,4,16
3195,52219,4,16
3196,16039,4,16
3197,102883,4,16
3198,123111,4,16
3199,65727,4,16
3200,141445,4,16
3201,73688,4,16
3202,63310,4,16
3203,66410,4,16
3204,134274,4,16
3205,102044,4,16
3206,52251,4,16
3207,34288,4,16
3208,104567,4,16
3209,45074,4,16
3210,106254,4,16
3211,42158,4,16
3212,111192,4,16
3213,4539,4,16
3214,103180,4,16
3215,12463,4,16
3216,142417,4,16
3217,31928,4,16
3218,68856,4,16
3219,52048,4,16
3220,95414,4,16
3221,59256,4,16
3222,82549,4,16
3223,22047,4,16
3224,57900,4,16
3225,134379,4,16
3226,136519,4,16
3227,62531,4,16
3228,890,4,16
3229,6042,4,16
3230,58556,1,16
3231,82336,4,16
3232,41386,4,16
3233,55605,4,16
3234,119268,4,16
3235,62628,4,16
3236,58247,4,16
3237,129397,4,16
3238,62789,4,16
3239,138443,4,16
3240,67581,4,16
3241,136475,4,16
3242,134606,4,16
3243,45058,4,16
3244,12462,4,16
3245,30475,4,16
3246,84210,4,16
3247,2593,4,16
3248,39303,4,16
3249,40619,4,16
3250,94430,4,16
3251,45337,4,16
3252,121546,4,16
3253,18618,4,16
3254,86291,4,16
3255,34507,4,16
3256,18085,4,16
3257,129867,4,16
3258,10604,4,16
3259,42998,4,16
3260,89041,4,16
3261,118652,4,16
3262,88239,4,16
3263,70510,4,16
3264,103392,4,16
3265,3133,4,16
3266,123158,4,16
3267,16081,4,16
3268,42207,4,16
3269,40151,4,16
3270,131356,1,16
3271,5777,4,16
3272,127205,4,16
3273,97169,4,16
3274,88538,4,16
3275,80711,4,16
3276,9094,4,16
3277,124147,4,16
3278,72805,4,16
3279,12712,4,16
3280,57990,4,16
3281,54153,4,16
3282,84664,4,16
3283,42786,4,16
3284,60258,4,16
3285,82149,4,16
3286,94489,4,16
3287,78,4,16
3288,13117,4,16
3289,68025,4,16
3290,25308,4,16
3291,135165,4,16
3292,26939,4,16
3293,75981,4,16
3294,98967,4,16
3295,17523,4,16
3296,106892,4,16
3297,60793,4,16
3298,45624,4,16
3299,19164,4,16
3300,15420,4,16
3301,3301,4,16
3302,72987,4,16
3303,61054,4,16
3304,79526,4,16
3305,41643,4,16
3306,98120,4,16
3307,64627,4,16
3308,18191,4,16
3309,64649,4,16
3310,131543,4,16
3311,42247,4,16
3312,56874,4,16
3313,75139,4,16
3314,20228,4,16
3315,27387,4,16
3316,112795,4,16
3317,125303,4,16
3318,26600,4,16
3319,11393,4,16
3320,58549,4,16
3321,59801,4,16
3322,57727,4,16
3323,58723,4,16
3324,105114,4,16
3325,68678,4,16
3326,40985,4,16
3327,25655,4,16
3328,976,4,16
3329,127857,4,16
3330,88995,4,16
3331,5006,4,16
3332,120330,4,16
3333,23138,4,16
3334,60061,4,16
3335,51502,4,16
3336,5631,4,16
3337,101017,2,16
3338,99728,4,16
3339,49263,4,16
3340,23160,4,16
3341,2896,4,16
3342,114682,4,16
3343,18721,4,16
3344,131309,4,16
3345,88914,4,16
3346,114130,4,16
3347,11152,4,16
3348,123750,4,16
3349,27619,4,16
3350,34186,4,16
3351,130337,4,16
3352,20024,4,16
3353,70622,4,16
3354,22201,4,16
3355,63526,4,16
3356,78898,4,16
3357,140030,4,16
3358,22067,4,16
3359,72986,4,16
3360,20754,4,16
3361,103007,4,16
3362,49564,4,16
3363,31264,4,16
3364,140300,4,16
3365,62861,4,16
3366,132391,4,16
3367,70818,4,16
3368,13757,4,16
3369,25368,4,16
3370,62202,4,16
3371,129876,4,16
3372,30203,4,16
3373,50812,4,16
3374,42908,4,16
3375,20462,4,16
3376,38192,4,16
3377,11700,4,16
3378,66120,4,16
3379,131257,4,16
3380,139212,4,16
3381,104193,4,16
3382,64272,4,16
3383,33232,4,16
3384,64315,4,16
3385,91659,4,16
3386,91690,4,16
3387,86901,4,16
3388,14339,4,16
3389,17160,4,16
3390,78935,4,16
3391,50622,4,16
3392,76030,4,16
3393,16374,4,16
3394,91482,4,16
3395,99413,4,16
3396,39576,4,16
3397,130386,4,16
3398,45199,4,16
3399,54289,4,16
3400,41232,4,16
3401,131953,4,16
3402,120869,4,16
3403,114474,4,16
3404,50090,4,16
3405,10626,4,16
3406,96818,4,16
3407,5085,4,16
3408,34312,4,16
3409,49562,4,16
3410,135176,4,16
3411,49164,4,16
3412,42877,4,16
3413,76144,4,16
3414,108331,4,16
3415,18524,4,16
3416,91050,4,16
3417,130592,4,16
3418,8561,4,16
3419,9661,4,16
3420,94844,4,16
3421,37825,4,16
3422,121780,4,16
3423,35185,4,16
3424,113085,4,16
3425,45750,4,16
3426,86646,4,16
3427,46532,4,16
3428,135071,4,16
3429,110540,4,16
3430,69793,4,16
3431,131932,4,16
3432,23572,4,16
3433,64594,4,16
3434,69027,4,16
3435,53995,4,16
3436,138868,4,16
3437,27400,4,16
3438,37696,4,16
3439,56854,4,16
3440,2428,4,16
3441,60226,4,16
3442,64242,4,16
3443,94173,4,16
3444,100770,4,16
3445,74119,4,16
3446,82838,4,16
3447,70544,4,16
3448,100285,4,16
3449,18941,4,16
3450,42965,4,16
3451,12197,1,16
3452,28575,4,16
3453,48304,4,16
3454,103513,4,16
3455,82177,4,16
3456,92733,4,16
3457,131352,4,16
3458,41385,4,16
3459,25548,4,16
3460,106229,4,16
3461,44863,4,16
3462,11925,4,16
3463,100385,4,16
3464,102730,4,16
3465,126118,4,16
3466,91993,4,16
3467,125025,4,16
3468,94815,4,16
3469,61739,4,16
3470,84759,4,16
3471,119706,4,16
3472,57303,4,16
3473,62537,4,16
3474,61343,4,16
3475,73232,4,16
3476,133124,4,16
3477,70505,4,16
3478,45590,4,16
3479,66548,4,16
3480,59091,4,16
3481,134721,4,16
3482,11073,4,16
3483,34553,4,16
3484,48368,4,16
3485,136436,4,16
3486,25972,4,16
3487,25053,4,16
3488,19040,4,16
3489,69705,4,16
3490,132771,4,16
3491,29908,4,16
3492,62862,4,16
3493,47336,4,16
3494,138578,4,16
3495,108614,4,16
3496,108506,4,16
3497,70907,4,16
3498,58399,4,16
3499,132906,4,16
3500,92363,4,16
3501,22829,4,16
3502,70272,4,16
3503,19650,4,16
3504,81623,4,16
3505,51347,4,16
3506,96541,4,16
3507,38325,4,16
3508,11495,4,16
3509,79857,4,16
3510,121368,4,16
3511,14615,4,16
3512,80763,4,16
3513,56650,4,16
3514,3323,4,16
3515,723,4,16
3516,132384,4,16
3517,126978,4,16
3518,45565,4,16
3519,142145,4,16
3520,64558,4,16
3521,57426,4,16
3522,124057,4,16
3523,114741,4,16
3524,96083,4,16
3525,31576,4,16
3526,77192,4,16
3527,40783,4,16
3528,75802,4,16
3529,15431,4,16
3530,108129,4,16
3531,117793,4,16
3532,4061,4,16
3533,98682,4,16
3534,24183,4,16
3535,12368,4,16
3536,84270,4,16
3537,42505,4,16
3538,61339,4,17
3539,79838,4,17
3540,24701,4,17
3541,137359,4,17
3542,68651,4,17
3543,133013,4,17
3544,131841,4,17
3545,138868,4,17
3546,104862,4,17
3547,111919,4,17
3548,85034,4,17
3549,100961,4,17
3550,73225,4,17
3551,124237,1,17
3552,69705,4,17
3553,142145,4,17
3554,141192,4,17
3555,121058,4,17
3556,116321,4,17
3557,11466,4,17
3558,37408,4,17
3559,66746,4,17
3560,104193,4,17
3561,69793,4,17
3562,831,4,17
3563,59838,4,17
3564,108138,4,17
3565,25053,4,17
3566,135049,4,17
3567,21927,4,17
3568,44863,4,17
3569,139218,4,17
3570,119038,4,17
3571,41386,4,17
3572,110977,4,17
3573,5580,4,17
3574,109161,4,17
3575,65727,4,17
3576,104648,4,17
3577,77437,4,17
3578,88834,4,17
3579,138650,4,17
3580,29341,4,17
3581,47900,4,17
3582,26205,4,17
3583,49532,4,17
3584,34541,4,17
3585,58631,4,17
3586,37825,4,17
3587,42965,4,17
3588,114609,4,17
3589,19760,4,17
3590,65361,4,17
3591,6570,4,17
3592,88564,4,17
3593,133084,4,17
3594,131375,4,17
3595,61720,4,17
3596,103356,4,17
3597,19234,4,17
3598,137830,4,17
3599,101892,4,17
3600,25019,4,17
3601,124548,1,17
3602,59517,4,17
3603,109501,4,17
3604,94362,4,17
3605,68281,4,17
3606,68868,4,17
3607,99728,4,17
3608,108505,4,17
3609,73688,4,17
3610,128299,4,17
3611,95646,4,17
3612,37836,4,17
3613,55367,4,17
3614,64792,4,17
3615,34304,4,17
3616,112502,4,17
3617,44135,4,17
3618,63909,4,17
3619,21773,4,17
3620,115139,4,17
3621,84629,4,17
3622,54470,4,17
3623,28655,4,17
3624,118367,4,17
3625,66066,4,17
3626,31994,4,17
3627,140548,4,17
3628,50208,1,17
3629,35269,4,17
3630,83385,4,17
3631,54289,4,17
3632,115340,4,17
3633,78581,4,17
3634,44273,4,17
3635,53375,4,17
3636,163,4,17
3637,112050,4,17
3638,34312,4,17
3639,37509,4,17
3640,101418,4,17
3641,112095,4,17
3642,101017,4,17
3643,112773,4,17
3644,125767,4,17
3645,24438,4,17
3646,33944,4,17
3647,17523,4,17
3648,84270,4,17
3649,53995,4,17
3650,10328,4,17
3651,124054,4,17
3652,104829,4,17
3653,127205,4,17
3654,50665,4,17
3655,25528,4,17
3656,100385,4,17
3657,73368,4,17
3658,129210,4,17
3659,132211,4,17
3660,41378,4,17
3661,13055,4,17
3662,60973,1,17
3663,39964,4,17
3664,15108,4,17
3665,10322,4,17
3666,114805,4,17
3667,114579,4,17
3668,82838,3,17
3669,54818,4,17
3670,14725,4,17
3671,94041,4,17
3672,102730,4,17
3673,104102,4,17
3674,97047,4,17
3675,86570,4,17
3676,1395,4,17
3677,60793,4,17
3678,21450,4,17
3679,127285,4,17
3680,59723,4,17
3681,26971,4,17
3682,14946,4,17
3683,54550,4,17
3684,9492,4,17
3685,41526,3,17
3686,41385,4,17
3687,64155,4,17
3688,108776,4,17
3689,12284,4,17
3690,13622,4,17
3691,2593,4,18
3692,100395,1,18
3693,72986,1,18
3694,52572,4,18
3695,62093,4,18
3696,41307,4,18
3697,118310,4,18
3698,95687,1,18
3699,35829,3,18
3700,34186,4,18
3701,47144,4,18
3702,70589,4,18
3703,67243,4,18
3704,118031,4,18
3705,108741,4,18
3706,102537,4,18
3707,85992,4,18
3708,1121,4,18
3709,104567,4,18
3710,45199,3,18
3711,39800,4,18
3712,93925,4,18
3713,55439,4,18
3714,101953,4,18
3715,70510,4,18
3716,130484,4,18
3717,130981,4,18
3718,62923,4,18
3719,21543,4,18
3720,135071,4,18
3721,91115,4,18
3722,113721,4,18
3723,20228,3,18
3724,20633,4,18
3725,81135,4,18
3726,111838,4,18
3727,109879,2,18
3728,119774,4,18
3729,136519,3,18
3730,129247,1,18
3731,523,3,18
3732,4332,4,18
3733,64698,4,18
3734,19261,4,18
3735,19650,1,18
3736,1525,3,18
3737,7379,4,18
3738,86527,4,18
3739,460,4,18
3740,58940,4,18
3741,107357,4,18
3742,105215,4,18
3743,92727,4,18
3744,73368,4,18
3745,64643,4,18
3746,4901,4,18
3747,128280,1,18
3748,38192,4,18
3749,126380,4,18
3750,13037,4,18
3751,77747,4,18
3752,86377,4,18
3753,120406,2,18
3754,53561,4,18
3755,32415,4,18
3756,25997,4,18
3757,93908,4,18
3758,130399,4,18
3759,72806,4,18
3760,91482,4,18
3761,89400,4,18
3762,84495,3,18
3763,8338,4,18
3764,105494,4,18
3765,28198,4,18
3766,45074,4,18
3767,32341,4,18
3768,121027,4,18
3769,106767,4,18
3770,54032,4,18
3771,91875,4,18
3772,128687,4,18
3773,60357,4,18
3774,126709,1,18
3775,70973,4,18
3776,78166,4,18
3777,37275,1,18
3778,69821,4,18
3779,115430,4,18
3780,40896,4,18
3781,31928,4,18
3782,71080,4,18
3783,23905,1,18
3784,77776,4,18
3785,15420,4,18
3786,111482,4,18
3787,16344,4,18
3788,45905,4,18
3789,24701,4,18
3790,99938,4,18
3791,123448,4,18
3792,916,4,18
3793,41392,4,18
3794,93530,3,18
3795,130965,4,18
3796,10626,1,18
3797,64657,2,18
3798,109338,4,18
3799,18561,4,18
3800,136256,4,18
3801,92178,4,18
3802,120635,4,18
3803,85206,4,18
3804,1908,4,18
3805,117185,4,18
3806,25568,4,18
3807,22614,4,18
3808,19040,1,18
3809,43695,3,18
3810,137500,4,18
3811,127090,3,18
3812,66066,4,18
3813,116840,4,18
3814,29503,4,18
3815,12006,4,18
3816,96561,4,18
3817,137117,4,18
3818,96868,4,18
3819,107700,4,18
3820,31694,4,18
3821,122979,4,18
3822,38069,4,18
3823,57025,4,18
3824,123605,4,18
3825,124486,4,18
3826,97077,4,18
3827,85029,4,18
3828,49874,4,18
3829,74209,4,18
3830,8260,4,18
3831,86328,1,18
3832,113706,1,18
3833,108405,4,18
3834,6042,2,18
3835,45945,3,18
3836,138745,4,18
3837,94149,4,18
3838,113313,2,18
3839,16484,4,18
3840,81661,4,18
3841,78316,4,18
3842,18402,4,18
3843,139903,4,18
3844,34001,4,18
3845,18379,2,18
3846,68654,3,18
3847,142097,4,18
3848,140018,4,18
3849,84946,4,18
3850,103860,4,18
3851,55099,4,18
3852,141299,4,18
3853,87977,4,18
3854,70065,4,18
3855,17581,4,18
3856,56527,4,18
3857,141346,4,18
3858,55746,4,18
3859,118528,4,18
3860,129589,4,18
3861,14263,4,18
3862,72939,4,18
3863,38244,4,18
3864,60163,4,18
3865,30448,3,18
3866,137570,4,18
3867,30269,4,18
3868,58211,4,18
3869,37128,4,18
3870,18618,1,18
3871,140856,1,18
3872,130337,2,18
3873,69717,3,18
3874,17641,4,18
3875,45238,4,18
3876,87439,4,18
3877,14555,4,18
3878,45746,4,18
3879,59656,4,18
3880,123750,4,18
3881,32288,4,18
3882,5709,4,18
3883,70622,4,18
3884,129397,4,18
3885,125303,3,18
3886,42527,4,18
3887,124738,2,18
3888,34386,2,18
3889,34553,4,18
3890,23572,4,18
3891,44863,1,18
3892,71457,4,18
3893,76190,4,18
3894,96444,4,18
3895,69618,4,18
3896,108670,4,18
3897,128329,4,18
3898,23671,4,18
3899,40120,4,18
3900,34462,4,18
3901,137345,1,18
3902,62061,1,18
3903,35183,4,18
3904,33948,4,18
3905,15108,4,18
3906,28139,4,18
3907,57426,4,18
3908,129867,2,18
3909,81683,4,18
3910,65407,1,18
3911,99413,4,18
3912,44215,4,18
3913,45763,4,18
3914,24462,4,18
3915,123855,4,18
3916,84879,4,18
3917,6419,4,18
3918,64471,4,18
3919,103417,4,18
3920,71518,4,18
3921,111204,4,18
3922,18721,3,18
3923,96875,4,18
3924,38435,4,18
3925,21440,1,18
3926,48524,4,18
3927,53227,2,18
3928,111940,1,18
3929,53134,4,18
3930,87357,1,18
3931,44273,1,18
3932,134410,4,18
3933,141117,4,18
3934,58312,4,18
3935,77675,4,18
3936,114805,4,19
3937,18751,4,19
3938,25655,4,19
3939,64827,4,19
3940,128196,1,19
3941,93314,4,19
3942,91993,4,19
3943,85034,4,19
3944,71518,1,19
3945,132516,4,19
3946,46189,4,19
3947,141299,4,19
3948,2495,4,19
3949,14946,4,19
3950,31022,4,19
3951,27937,4,19
3952,77509,4,19
3953,12496,4,19
3954,84759,4,19
3955,76190,1,19
3956,15604,4,19
3957,29129,4,19
3958,102044,4,19
3959,36176,2,19
3960,19166,4,19
3961,75140,4,19
3962,98388,4,19
3963,72155,4,19
3964,108953,4,19
3965,23138,4,19
3966,108484,4,19
3967,3932,4,19
3968,45818,4,19
3969,105573,4,19
3970,94268,4,19
3971,52866,4,19
3972,9661,4,19
3973,85867,4,19
3974,40721,4,19
3975,21157,4,19
3976,29484,4,19
3977,40889,2,19
3978,113205,4,19
3979,90072,1,19
3980,87886,4,19
3981,97409,4,19
3982,106892,4,19
3983,80630,4,19
3984,22200,4,19
3985,13458,4,19
3986,40108,1,19
3987,79526,4,19
3988,122471,4,19
3989,102958,4,19
3990,114536,4,19
3991,90770,4,19
3992,107670,4,19
3993,35893,4,19
3994,82930,4,19
3995,103180,4,19
3996,106847,4,19
3997,17090,4,19
3998,3681,4,19
3999,136617,4,19
4000,139408,4,19
4001,85939,4,19
4002,21169,4,19
4003,136715,4,19
4004,41549,4,19
4005,71897,4,19
4006,105485,4,19
4007,84565,4,19
4008,81456,4,19
4009,44550,4,19
4010,31689,4,19
4011,43815,4,19
4012,126482,4,19
4013,77747,4,19
4014,88834,4,19
4015,83647,4,19
4016,125784,4,19
4017,105615,1,19
4018,5085,4,19
4019,1610,4,19
4020,93327,4,19
4021,71029,4,19
4022,13063,4,19
4023,111838,4,19
4024,132773,4,19
4025,135834,4,19
4026,50665,4,19
4027,130104,1,19
4028,112795,4,19
4029,81661,4,19
4030,69618,4,19
4031,49234,1,19
4032,2913,4,19
4033,58631,4,19
4034,49791,4,19
4035,88196,4,19
4036,100987,4,19
4037,103508,1,19
4038,20664,4,19
4039,42310,1,19
4040,58211,4,19
4041,140030,4,19
4042,129197,4,19
4043,109338,4,19
4044,118944,4,19
4045,129957,4,19
4046,976,2,19
4047,68334,4,19
4048,133282,4,19
4049,5945,4,19
4050,1705,4,19
4051,137117,4,19
4052,14590,4,19
4053,97078,4,19
4054,137615,4,19
4055,25012,4,19
4056,56392,4,19
4057,83859,4,19
4058,2593,4,19
4059,142275,1,19
4060,25949,4,19
4061,33846,1,19
4062,9105,4,19
4063,104567,4,19
4064,16686,4,19
4065,30203,4,19
4066,9822,4,19
4067,114578,4,19
4068,135434,4,19
4069,11937,4,19
4070,21978,1,19
4071,60793,4,19
4072,138485,4,19
4073,43469,4,19
4074,114339,4,19
4075,97197,4,19
4076,40095,4,19
4077,39800,4,19
4078,115024,4,19
4079,63310,4,19
4080,7379,4,19
4081,70907,4,19
4082,141261,1,19
4083,64936,4,19
4084,20462,4,19
4085,34541,4,19
4086,87439,4,19
4087,42155,4,19
4088,81465,4,19
4089,24438,4,19
4090,19064,1,19
4091,43644,4,19
4092,42070,4,19
4093,17856,4,19
4094,52487,4,19
4095,110540,1,19
4096,33736,4,19
4097,108331,4,19
4098,14339,1,19
4099,12712,1,19
4100,67275,4,19
4101,68025,4,19
4102,41378,4,19
4103,17581,4,19
4104,124757,4,19
4105,84812,4,19
4106,117483,4,19
4107,42505,4,19
4108,63390,4,19
4109,88110,4,19
4110,65463,4,19
4111,4290,4,19
4112,59508,4,19
4113,88985,1,19
4114,54417,4,19
4115,38192,4,19
4116,124378,4,19
4117,67580,4,19
4118,74265,2,19
4119,17727,4,19
4120,45750,4,19
4121,115965,4,19
4122,115870,4,19
4123,138415,4,19
4124,5574,1,19
4125,86570,4,19
4126,110794,4,19
4127,139916,4,19
4128,107527,4,19
4129,40640,4,19
4130,59290,4,19
4131,48832,4,19
4132,17680,4,19
4133,20490,4,19
4134,111234,4,19
4135,50208,4,19
4136,119857,4,19
4137,112264,4,19
4138,4948,4,19
4139,45126,4,19
4140,59583,4,19
4141,119449,4,19
4142,43846,4,19
4143,96412,4,19
4144,53831,4,19
4145,72,4,19
4146,126959,4,19
4147,5978,4,19
4148,44205,3,19
4149,130684,4,19
4150,131244,4,19
4151,41293,4,19
4152,34444,4,19
4153,3050,1,19
4154,102428,4,19
4155,109722,2,19
4156,140372,4,19
4157,27387,1,19
4158,91690,4,19
4159,142097,4,19
4160,92727,4,19
4161,71616,4,19
4162,119878,1,19
4163,140997,4,19
4164,136436,4,19
4165,140492,4,19
4166,46788,4,19
4167,105317,4,19
4168,20074,4,19
4169,59736,4,19
4170,90017,4,19
4171,95767,1,19
4172,3403,4,19
4173,15420,4,19
4174,46085,4,19
4175,52696,4,19
4176,107700,4,19
4177,18624,1,19
4178,33364,4,19
4179,130720,4,19
4180,8734,4,19
4181,106623,4,19
4182,25433,3,19
4183,99292,4,19
4184,11700,4,19
4185,88564,4,19
4186,137095,4,19
4187,69410,4,19
4188,32940,4,19
4189,91898,4,19
4190,1130,4,19
4191,69732,4,19
4192,96032,4,19
4193,104881,4,19
4194,67353,4,19
4195,94024,4,19
4196,78581,4,19
4197,103356,4,19
4198,37756,4,19
4199,129397,4,19
4200,130682,4,19
4201,9046,4,19
4202,105726,2,19
4203,2781,2,19
4204,36808,4,19
4205,9914,4,19
4206,73339,4,20
4207,31447,4,20
4208,11217,4,20
4209,81115,4,20
4210,3118,4,20
4211,37825,4,20
4212,65361,4,20
4213,17641,4,20
4214,45565,4,20
4215,38046,4,20
4216,73991,4,20
4217,127026,4,20
4218,61689,4,20
4219,11715,4,20
4220,43815,4,20
4221,131309,4,20
4222,89441,4,20
4223,32873,4,20
4224,39964,4,20
4225,30324,4,20
4226,102537,4,20
4227,58110,4,20
4228,87543,4,20
4229,29484,4,20
4230,46736,4,20
4231,16295,4,20
4232,5617,4,20
4233,9543,4,20
4234,82177,4,20
4235,35906,4,20
4236,89400,4,20
4237,25214,4,20
4238,122496,4,20
4239,62862,4,20
4240,106837,4,20
4241,524,4,20
4242,65682,4,20
4243,103826,4,20
4244,55507,4,20
4245,42626,4,20
4246,8416,4,20
4247,72805,4,20
4248,95782,4,20
4249,17892,4,20
4250,78282,4,20
4251,86296,4,20
4252,79845,4,20
4253,15108,4,20
4254,88548,4,20
4255,57461,4,20
4256,38165,4,20
4257,142003,4,20
4258,45584,4,20
4259,35013,4,20
4260,131257,4,20
4261,60793,4,20
4262,5911,4,20
4263,119742,4,20
4264,9826,4,20
4265,80711,4,20
4266,33449,4,20
4267,48056,4,20
4268,3301,4,20
4269,103497,4,20
4270,125974,4,20
4271,115742,4,20
4272,91983,4,20
4273,46532,4,20
4274,67729,4,20
4275,17060,4,20
4276,120246,4,20
4277,51693,4,20
4278,119883,4,20
4279,42965,4,20
4280,103227,4,20
4281,120869,4,20
4282,77192,4,20
4283,23439,4,20
4284,119259,4,20
4285,88476,4,20
4286,25644,4,20
4287,123701,4,20
4288,14427,4,20
4289,54417,4,20
4290,101631,4,20
4291,17923,4,20
4292,66548,4,20
4293,59290,4,20
4294,70174,4,20
